sample_id,session_id,split,beam_layer,distance_m,velocity_mps,true_range_index,true_velocity_index,mat_path,H_global_velocity_index,H_global_range_index,H_global_velocity_offset,H_global_range_offset,H_global_peak_db,H_local_velocity_index,H_local_range_index,H_local_velocity_offset,H_local_range_offset,H_local_abs_velocity_offset,H_local_abs_range_offset,H_local_peak_db,H_label_db,H_local_peak_minus_label_db,V_global_velocity_index,V_global_range_index,V_global_velocity_offset,V_global_range_offset,V_global_peak_db,V_local_velocity_index,V_local_range_index,V_local_velocity_offset,V_local_range_offset,V_local_abs_velocity_offset,V_local_abs_range_offset,V_local_peak_db,V_label_db,V_local_peak_minus_label_db,H_minus_V_local_range_index,H_minus_V_local_velocity_index,H_minus_V_local_peak_db,distance_bin,velocity_bin
20260202_145143_beam4,20260202_145143,train,4,2070.0,5.85,68,32,data/raw/IQ_Data/20260202_145143_beam4.mat,64,8,32,-60,61.905574798583984,32,73,0,5,0,5,28.678409576416016,28.027240753173828,0.6511688232421875,64,8,32,-60,61.179447174072266,32,73,0,5,0,5,34.93058776855469,34.34636688232422,0.5842208862304688,0,0,-6.252178192138672,"[1800.0, 2100.0)","[4.0, 6.0)"
20260202_145143_beam5,20260202_145143,train,5,2100.0,5.85,69,32,data/raw/IQ_Data/20260202_145143_beam5.mat,64,8,32,-61,54.8143424987793,32,71,0,2,0,2,16.56192398071289,14.531797409057617,2.0301265716552734,64,8,32,-61,55.597625732421875,32,73,0,4,0,4,21.87936782836914,20.778215408325195,1.1011524200439453,-2,0,-5.31744384765625,"[2100.0, 2400.0)","[4.0, 6.0)"
20260202_145151_beam1,20260202_145151,train,1,2130.0,5.66,70,33,data/raw/IQ_Data/20260202_145151_beam1.mat,64,8,31,-62,60.357627868652344,33,72,0,2,0,2,31.762115478515625,31.242549896240234,0.5195655822753906,64,24,31,-46,61.384605407714844,33,69,0,-1,0,1,27.494985580444336,26.996583938598633,0.4984016418457031,3,0,4.267129898071289,"[2100.0, 2400.0)","[4.0, 6.0)"
20260202_145151_beam2,20260202_145151,train,2,2160.0,5.66,71,33,data/raw/IQ_Data/20260202_145151_beam2.mat,64,8,31,-63,60.78588104248047,33,72,0,1,0,1,36.42478561401367,36.21015167236328,0.21463394165039062,64,8,31,-63,61.80390167236328,33,73,0,2,0,2,32.29827117919922,32.150909423828125,0.14736175537109375,-1,0,4.126514434814453,"[2100.0, 2400.0)","[4.0, 6.0)"
20260202_145151_beam3,20260202_145151,train,3,2130.0,5.66,70,33,data/raw/IQ_Data/20260202_145151_beam3.mat,64,8,31,-62,61.206748962402344,33,72,0,2,0,2,35.19770812988281,35.01751708984375,0.1801910400390625,64,8,31,-62,61.0787353515625,33,68,0,-2,0,2,31.111663818359375,30.865747451782227,0.24591636657714844,4,0,4.0860443115234375,"[2100.0, 2400.0)","[4.0, 6.0)"
20260202_145151_beam4,20260202_145151,train,4,2130.0,5.66,70,33,data/raw/IQ_Data/20260202_145151_beam4.mat,64,8,31,-62,61.90639114379883,33,72,0,2,0,2,28.019258499145508,27.697174072265625,0.3220844268798828,64,8,31,-62,61.17879867553711,33,68,0,-2,0,2,23.98154067993164,23.860767364501953,0.1207733154296875,4,0,4.037717819213867,"[2100.0, 2400.0)","[4.0, 6.0)"
20260202_145151_beam5,20260202_145151,train,5,2160.0,5.66,71,33,data/raw/IQ_Data/20260202_145151_beam5.mat,64,8,31,-63,54.818721771240234,33,71,0,0,0,0,17.423315048217773,17.423315048217773,0.0,64,8,31,-63,55.593605041503906,33,70,0,-1,0,1,14.564496040344238,12.559701919555664,2.004794120788574,1,0,2.858819007873535,"[2100.0, 2400.0)","[4.0, 6.0)"
20260202_145208_beam1,20260202_145208,train,1,2160.0,-4.02,71,86,data/raw/IQ_Data/20260202_145208_beam1.mat,64,24,-22,-47,61.22394943237305,85,75,-1,4,1,4,19.6475830078125,15.330589294433594,4.316993713378906,64,24,-22,-47,63.2725944519043,85,67,-1,-4,1,4,26.162696838378906,22.798095703125,3.3646011352539062,8,0,-6.515113830566406,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145208_beam2,20260202_145208,train,2,2160.0,-3.84,71,85,data/raw/IQ_Data/20260202_145208_beam2.mat,64,24,-21,-47,62.36894226074219,85,75,0,4,0,4,23.9003963470459,23.116134643554688,0.7842617034912109,64,24,-21,-47,63.615211486816406,85,67,0,-4,0,4,30.9067440032959,30.500871658325195,0.4058723449707031,8,0,-7.00634765625,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145208_beam3,20260202_145208,train,3,2160.0,-3.84,71,85,data/raw/IQ_Data/20260202_145208_beam3.mat,64,24,-21,-47,62.046897888183594,85,75,0,4,0,4,22.467863082885742,21.570430755615234,0.8974323272705078,64,24,-21,-47,62.923465728759766,85,67,0,-4,0,4,29.702425003051758,29.06549835205078,0.6369266510009766,8,0,-7.234561920166016,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145208_beam4,20260202_145208,train,4,2160.0,-3.84,71,85,data/raw/IQ_Data/20260202_145208_beam4.mat,64,8,-21,-63,61.906776428222656,85,73,0,2,0,2,15.835809707641602,13.435125350952148,2.400684356689453,64,8,-21,-63,61.17824172973633,85,67,0,-4,0,4,22.715328216552734,21.592666625976562,1.1226615905761719,6,0,-6.879518508911133,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145216_beam1,20260202_145216,val,1,2130.0,-2.19,70,76,data/raw/IQ_Data/20260202_145216_beam1.mat,64,8,-12,-62,60.35618591308594,76,66,0,-4,0,4,27.23484230041504,26.707427978515625,0.5274143218994141,64,8,-12,-62,59.88125228881836,76,66,0,-4,0,4,27.6137638092041,26.911285400390625,0.7024784088134766,0,0,-0.3789215087890625,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145216_beam2,20260202_145216,val,2,2130.0,-2.74,70,79,data/raw/IQ_Data/20260202_145216_beam2.mat,64,24,-15,-46,62.697105407714844,79,66,0,-4,0,4,37.566307067871094,36.976539611816406,0.5897674560546875,64,24,-15,-46,63.50428771972656,79,66,0,-4,0,4,36.51628875732422,35.8663444519043,0.6499443054199219,0,0,1.050018310546875,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145216_beam3,20260202_145216,val,3,2130.0,-2.38,70,77,data/raw/IQ_Data/20260202_145216_beam3.mat,64,8,-13,-62,61.20524978637695,76,74,-1,4,1,4,31.350486755371094,28.281742095947266,3.068744659423828,64,8,-13,-62,61.07624435424805,76,66,-1,-4,1,4,31.90469741821289,28.578983306884766,3.325714111328125,8,0,-0.5542106628417969,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145216_beam4,20260202_145216,val,4,2130.0,-2.38,70,77,data/raw/IQ_Data/20260202_145216_beam4.mat,64,8,-13,-62,61.90426254272461,76,74,-1,4,1,4,24.238235473632812,20.97952651977539,3.258708953857422,64,8,-13,-62,61.17826461791992,76,66,-1,-4,1,4,24.743358612060547,20.99225616455078,3.7511024475097656,8,0,-0.5051231384277344,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145216_beam5,20260202_145216,val,5,2100.0,-2.38,69,77,data/raw/IQ_Data/20260202_145216_beam5.mat,64,8,-13,-61,54.815460205078125,76,71,-1,2,1,2,14.254047393798828,10.018470764160156,4.235576629638672,64,8,-13,-61,55.59685134887695,76,68,-1,-1,1,1,14.810579299926758,7.145406723022461,7.665172576904297,3,0,-0.5565319061279297,"[2100.0, 2400.0)","[-4.0, -2.0)"
20260202_145713_beam1,20260202_145713,train,1,2190.0,-5.85,72,96,data/raw/IQ_Data/20260202_145713_beam1.mat,64,8,-32,-64,60.35590744018555,96,74,0,2,0,2,13.919463157653809,12.088631629943848,1.830831527709961,64,8,-32,-64,59.883026123046875,96,70,0,-2,0,2,13.312357902526855,11.797994613647461,1.5143632888793945,4,0,0.6071052551269531,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145713_beam2,20260202_145713,train,2,2190.0,-5.85,72,96,data/raw/IQ_Data/20260202_145713_beam2.mat,64,24,-32,-48,61.55039978027344,96,73,0,1,0,1,21.449460983276367,20.422334671020508,1.0271263122558594,64,8,-32,-64,61.803680419921875,96,68,0,-4,0,4,21.751611709594727,20.44390106201172,1.3077106475830078,5,0,-0.3021507263183594,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145713_beam3,20260202_145713,train,3,2190.0,-5.85,72,96,data/raw/IQ_Data/20260202_145713_beam3.mat,64,8,-32,-64,61.206478118896484,96,74,0,2,0,2,14.606961250305176,12.703080177307129,1.9038810729980469,64,8,-32,-64,61.077362060546875,96,72,0,0,0,0,14.780282020568848,14.780282020568848,0.0,2,0,-0.17332077026367188,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145713_beam4,20260202_145713,train,4,2190.0,-5.85,72,96,data/raw/IQ_Data/20260202_145713_beam4.mat,64,8,-32,-64,61.90292739868164,96,73,0,1,0,1,12.288905143737793,9.467188835144043,2.82171630859375,64,8,-32,-64,61.176185607910156,96,72,0,0,0,0,12.610797882080078,12.610797882080078,0.0,1,0,-0.32189273834228516,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145722_beam1,20260202_145722,train,1,2130.0,-5.85,70,96,data/raw/IQ_Data/20260202_145722_beam1.mat,64,26,-32,-44,64.04369354248047,96,72,0,2,0,2,14.385727882385254,12.842207908630371,1.5435199737548828,64,24,-32,-46,61.37871170043945,96,72,0,2,0,2,16.17484474182129,13.386634826660156,2.788209915161133,0,0,-1.7891168594360352,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145722_beam2,20260202_145722,train,2,2130.0,-5.85,70,96,data/raw/IQ_Data/20260202_145722_beam2.mat,64,26,-32,-44,62.32394790649414,96,72,0,2,0,2,19.48676300048828,18.22435760498047,1.2624053955078125,64,8,-32,-62,61.80266571044922,96,66,0,-4,0,4,21.247434616088867,19.920066833496094,1.3273677825927734,6,0,-1.760671615600586,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145722_beam3,20260202_145722,train,3,2130.0,-5.85,70,96,data/raw/IQ_Data/20260202_145722_beam3.mat,64,8,-32,-62,61.20397186279297,96,72,0,2,0,2,18.5286865234375,17.158105850219727,1.3705806732177734,64,31,-32,-39,61.3203010559082,96,66,0,-4,0,4,20.393564224243164,19.329364776611328,1.064199447631836,6,0,-1.864877700805664,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145722_beam4,20260202_145722,train,4,2160.0,-5.85,71,96,data/raw/IQ_Data/20260202_145722_beam4.mat,64,8,-32,-63,61.90395736694336,96,72,0,1,0,1,12.127731323242188,10.194086074829102,1.933645248413086,64,8,-32,-63,61.175811767578125,96,66,0,-5,0,5,13.594917297363281,10.774175643920898,2.820741653442383,6,0,-1.4671859741210938,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145730_beam1,20260202_145730,train,1,2070.0,-5.85,68,96,data/raw/IQ_Data/20260202_145730_beam1.mat,64,8,-32,-60,60.35626220703125,96,72,0,4,0,4,16.733062744140625,15.553356170654297,1.1797065734863281,64,8,-32,-60,59.88401794433594,96,70,0,2,0,2,13.225702285766602,12.143943786621094,1.0817584991455078,2,0,3.5073604583740234,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145730_beam2,20260202_145730,train,2,2070.0,-5.85,68,96,data/raw/IQ_Data/20260202_145730_beam2.mat,64,24,-32,-44,60.833744049072266,96,73,0,5,0,5,22.542369842529297,22.05710220336914,0.48526763916015625,64,8,-32,-60,61.80396270751953,96,70,0,2,0,2,18.463970184326172,17.806499481201172,0.657470703125,3,0,4.078399658203125,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145730_beam3,20260202_145730,train,3,2070.0,-5.85,68,96,data/raw/IQ_Data/20260202_145730_beam3.mat,64,8,-32,-60,61.205787658691406,96,73,0,5,0,5,22.654850006103516,22.198209762573242,0.45664024353027344,64,8,-32,-60,61.07981872558594,96,69,0,1,0,1,17.953502655029297,17.548770904541016,0.40473175048828125,4,0,4.701347351074219,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145730_beam4,20260202_145730,train,4,2070.0,-5.85,68,96,data/raw/IQ_Data/20260202_145730_beam4.mat,64,8,-32,-60,61.9039192199707,96,73,0,5,0,5,16.804616928100586,16.363866806030273,0.4407501220703125,64,8,-32,-60,61.17714309692383,96,69,0,1,0,1,12.83010482788086,11.493038177490234,1.337066650390625,4,0,3.9745121002197266,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145730_beam5,20260202_145730,train,5,2100.0,-5.85,69,96,data/raw/IQ_Data/20260202_145730_beam5.mat,64,8,-32,-61,54.81342315673828,96,70,0,1,0,1,7.827938079833984,3.0208382606506348,4.80709981918335,64,8,-32,-61,55.591148376464844,96,65,0,-4,0,4,4.978322982788086,4.113909721374512,0.8644132614135742,5,0,2.8496150970458984,"[2100.0, 2400.0)","[-6.0, -4.0)"
20260202_145738_beam1,20260202_145738,train,1,2040.0,-5.85,67,96,data/raw/IQ_Data/20260202_145738_beam1.mat,64,26,-32,-41,63.70014572143555,96,63,0,-4,0,4,21.949026107788086,21.13930892944336,0.8097171783447266,64,24,-32,-43,61.42361068725586,96,63,0,-4,0,4,20.756376266479492,20.20297622680664,0.5534000396728516,0,0,1.1926498413085938,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145738_beam2,20260202_145738,train,2,2040.0,-5.85,67,96,data/raw/IQ_Data/20260202_145738_beam2.mat,64,26,-32,-41,61.372432708740234,96,63,0,-4,0,4,29.2469425201416,28.388959884643555,0.8579826354980469,64,8,-32,-59,61.805152893066406,96,63,0,-4,0,4,28.202917098999023,27.52899932861328,0.6739177703857422,0,0,1.0440254211425781,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145738_beam3,20260202_145738,train,3,2040.0,-5.85,67,96,data/raw/IQ_Data/20260202_145738_beam3.mat,64,24,-32,-43,61.652530670166016,96,63,0,-4,0,4,30.116025924682617,29.378440856933594,0.7375850677490234,64,24,-32,-43,61.885826110839844,96,63,0,-4,0,4,29.18159294128418,28.451805114746094,0.7297878265380859,0,0,0.9344329833984375,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145738_beam4,20260202_145738,train,4,2040.0,-5.85,67,96,data/raw/IQ_Data/20260202_145738_beam4.mat,64,8,-32,-59,61.904296875,96,63,0,-4,0,4,25.100929260253906,24.439754486083984,0.6611747741699219,64,24,-32,-43,61.18212127685547,96,63,0,-4,0,4,24.138572692871094,23.064666748046875,1.0739059448242188,0,0,0.9623565673828125,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145738_beam5,20260202_145738,train,5,2040.0,-5.85,67,96,data/raw/IQ_Data/20260202_145738_beam5.mat,64,24,-32,-43,56.71015167236328,96,71,0,4,0,4,16.031051635742188,13.815227508544922,2.2158241271972656,64,8,-32,-59,55.59259033203125,96,69,0,2,0,2,14.02951431274414,11.080072402954102,2.949441909790039,2,0,2.001537322998047,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145746_beam1,20260202_145746,test,1,2010.0,-5.85,66,96,data/raw/IQ_Data/20260202_145746_beam1.mat,64,8,-32,-58,60.355377197265625,97,67,1,1,1,1,16.591279983520508,14.900545120239258,1.69073486328125,64,8,-32,-58,59.88233184814453,97,62,1,-4,1,4,18.68798828125,15.416658401489258,3.271329879760742,5,0,-2.096708297729492,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145746_beam2,20260202_145746,test,2,2010.0,-6.03,66,97,data/raw/IQ_Data/20260202_145746_beam2.mat,64,24,-33,-42,61.474937438964844,97,67,0,1,0,1,24.810962677001953,24.532499313354492,0.27846336364746094,64,8,-33,-58,61.80451965332031,97,62,0,-4,0,4,26.748693466186523,26.254880905151367,0.49381256103515625,5,0,-1.9377307891845703,"[1800.0, 2100.0)","[-8.0, -6.0)"
20260202_145746_beam3,20260202_145746,test,3,2010.0,-5.85,66,96,data/raw/IQ_Data/20260202_145746_beam3.mat,64,24,-32,-42,61.8421516418457,97,63,1,-3,1,3,26.99169158935547,25.334186553955078,1.6575050354003906,64,8,-32,-58,61.0776481628418,97,65,1,-1,1,1,29.050931930541992,27.78339195251465,1.2675399780273438,-2,0,-2.0592403411865234,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145746_beam4,20260202_145746,test,4,1980.0,-6.03,65,97,data/raw/IQ_Data/20260202_145746_beam4.mat,64,8,-33,-57,61.90375518798828,97,63,0,-2,0,2,23.402137756347656,22.95343780517578,0.448699951171875,64,8,-33,-57,61.17682647705078,97,65,0,0,0,0,25.468149185180664,25.468149185180664,0.0,-2,0,-2.066011428833008,"[1800.0, 2100.0)","[-8.0, -6.0)"
20260202_145746_beam5,20260202_145746,test,5,1980.0,-5.85,65,96,data/raw/IQ_Data/20260202_145746_beam5.mat,64,8,-32,-57,54.81263732910156,97,67,1,2,1,2,14.242182731628418,10.612841606140137,3.6293411254882812,64,8,-32,-57,55.593448638916016,97,66,1,1,1,1,16.233078002929688,14.650174140930176,1.5829038619995117,1,0,-1.9908952713012695,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145755_beam1,20260202_145755,test,1,1950.0,-6.03,64,97,data/raw/IQ_Data/20260202_145755_beam1.mat,64,26,-33,-38,63.78108596801758,96,60,-1,-4,1,4,16.564250946044922,14.266080856323242,2.2981700897216797,64,24,-33,-40,60.76128005981445,96,68,-1,4,1,4,16.944717407226562,14.255264282226562,2.689453125,-8,0,-0.3804664611816406,"[1800.0, 2100.0)","[-8.0, -6.0)"
20260202_145755_beam2,20260202_145755,test,2,1950.0,-6.03,64,97,data/raw/IQ_Data/20260202_145755_beam2.mat,64,26,-33,-38,61.5438117980957,96,60,-1,-4,1,4,25.792892456054688,23.966175079345703,1.8267173767089844,64,8,-33,-56,61.80397033691406,96,68,-1,4,1,4,26.709138870239258,25.16199493408203,1.5471439361572266,-8,0,-0.9162464141845703,"[1800.0, 2100.0)","[-8.0, -6.0)"
20260202_145755_beam3,20260202_145755,test,3,1950.0,-5.85,64,96,data/raw/IQ_Data/20260202_145755_beam3.mat,64,8,-32,-56,61.20512008666992,96,68,0,4,0,4,29.227006912231445,28.411052703857422,0.8159542083740234,64,8,-32,-56,61.07746124267578,96,68,0,4,0,4,30.462779998779297,29.914093017578125,0.5486869812011719,0,0,-1.2357730865478516,"[1800.0, 2100.0)","[-6.0, -4.0)"
20260202_145755_beam4,20260202_145755,test,4,1950.0,-6.03,64,97,data/raw/IQ_Data/20260202_145755_beam4.mat,64,8,-33,-56,61.90452194213867,96,68,-1,4,1,4,26.714365005493164,25.313007354736328,1.401357650756836,64,8,-33,-56,61.17913818359375,96,68,-1,4,1,4,28.00560760498047,26.998233795166016,1.0073738098144531,0,0,-1.2912425994873047,"[1800.0, 2100.0)","[-8.0, -6.0)"
20260202_145755_beam5,20260202_145755,test,5,1950.0,-6.03,64,97,data/raw/IQ_Data/20260202_145755_beam5.mat,64,24,-33,-40,55.657142639160156,96,61,-1,-3,1,3,17.903221130371094,16.676918029785156,1.2263031005859375,64,8,-33,-56,55.59943771362305,96,63,-1,-1,1,1,19.437318801879883,18.42046356201172,1.016855239868164,-2,0,-1.534097671508789,"[1800.0, 2100.0)","[-8.0, -6.0)"
20260202_145813_beam1,20260202_145813,train,1,1950.0,4.57,64,39,data/raw/IQ_Data/20260202_145813_beam1.mat,64,26,25,-38,63.24540710449219,39,68,0,4,0,4,24.561004638671875,24.03867530822754,0.5223293304443359,64,24,25,-40,62.262489318847656,39,68,0,4,0,4,27.55741310119629,27.155914306640625,0.40149879455566406,0,0,-2.996408462524414,"[1800.0, 2100.0)","[4.0, 6.0)"
20260202_145813_beam2,20260202_145813,train,2,1950.0,4.75,64,38,data/raw/IQ_Data/20260202_145813_beam2.mat,64,24,26,-40,61.5587158203125,39,68,1,4,1,4,33.974205017089844,30.023000717163086,3.951204299926758,64,8,26,-56,61.80397033691406,39,68,1,4,1,4,37.878257751464844,34.03116226196289,3.847095489501953,0,0,-3.904052734375,"[1800.0, 2100.0)","[4.0, 6.0)"
20260202_145813_beam3,20260202_145813,train,3,1950.0,4.75,64,38,data/raw/IQ_Data/20260202_145813_beam3.mat,64,8,26,-56,61.20524978637695,39,60,1,-4,1,4,33.684722900390625,32.794376373291016,0.8903465270996094,64,36,26,-28,61.740943908691406,39,68,1,4,1,4,37.325904846191406,36.56079864501953,0.765106201171875,-8,0,-3.6411819458007812,"[1800.0, 2100.0)","[4.0, 6.0)"
20260202_145813_beam4,20260202_145813,train,4,1950.0,4.75,64,38,data/raw/IQ_Data/20260202_145813_beam4.mat,64,8,26,-56,61.90309524536133,39,60,1,-4,1,4,30.89105987548828,30.124370574951172,0.7666893005371094,64,36,26,-28,61.79123306274414,39,68,1,4,1,4,34.75962829589844,34.027015686035156,0.7326126098632812,-8,0,-3.8685684204101562,"[1800.0, 2100.0)","[4.0, 6.0)"
20260202_145813_beam5,20260202_145813,train,5,1950.0,4.57,64,39,data/raw/IQ_Data/20260202_145813_beam5.mat,64,25,25,-39,55.242897033691406,39,66,0,2,0,2,21.560218811035156,20.563745498657227,0.9964733123779297,64,36,25,-28,57.47317886352539,39,68,0,4,0,4,25.463359832763672,24.764453887939453,0.6989059448242188,-2,0,-3.9031410217285156,"[1800.0, 2100.0)","[4.0, 6.0)"
20260202_145819_beam1,20260202_145819,train,1,2010.0,6.03,66,31,data/raw/IQ_Data/20260202_145819_beam1.mat,64,8,33,-58,60.35884094238281,32,68,1,2,1,2,21.247329711914062,19.290658950805664,1.9566707611083984,64,8,33,-58,59.884552001953125,32,66,1,0,1,0,25.27191162109375,24.72197723388672,0.5499343872070312,2,0,-4.0245819091796875,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145819_beam2,20260202_145819,train,2,2010.0,6.03,66,31,data/raw/IQ_Data/20260202_145819_beam2.mat,64,24,33,-42,61.92261505126953,32,67,1,1,1,1,33.252742767333984,32.377716064453125,0.8750267028808594,64,8,33,-58,61.80409240722656,32,61,1,-5,1,5,38.28641128540039,37.38468933105469,0.9017219543457031,6,0,-5.033668518066406,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145819_beam3,20260202_145819,train,3,1980.0,6.03,65,31,data/raw/IQ_Data/20260202_145819_beam3.mat,64,8,33,-57,61.20927810668945,32,63,1,-2,1,2,31.178321838378906,30.151386260986328,1.0269355773925781,64,8,33,-57,61.07956314086914,32,64,1,-1,1,1,36.091041564941406,35.44114685058594,0.6498947143554688,-1,0,-4.9127197265625,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145819_beam4,20260202_145819,train,4,1980.0,6.03,65,31,data/raw/IQ_Data/20260202_145819_beam4.mat,64,8,33,-57,61.90453338623047,32,66,1,1,1,1,31.917461395263672,30.901874542236328,1.0155868530273438,64,8,33,-57,61.177268981933594,32,67,1,2,1,2,37.013946533203125,36.003150939941406,1.0107955932617188,-1,0,-5.096485137939453,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145819_beam5,20260202_145819,train,5,2010.0,6.03,66,31,data/raw/IQ_Data/20260202_145819_beam5.mat,64,8,33,-58,54.81531524658203,32,69,1,3,1,3,22.3723201751709,21.31000328063965,1.06231689453125,64,8,33,-58,55.593753814697266,32,67,1,1,1,1,27.3538761138916,26.123430252075195,1.2304458618164062,2,0,-4.981555938720703,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145828_beam1,20260202_145828,train,1,2070.0,6.03,68,31,data/raw/IQ_Data/20260202_145828_beam1.mat,64,26,33,-42,65.02083587646484,31,63,0,-5,0,5,26.319957733154297,25.764976501464844,0.5549812316894531,64,24,33,-44,61.452632904052734,31,63,0,-5,0,5,31.319272994995117,30.65542984008789,0.6638431549072266,0,0,-4.99931526184082,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145828_beam2,20260202_145828,train,2,2010.0,6.03,66,31,data/raw/IQ_Data/20260202_145828_beam2.mat,64,24,33,-42,62.13323211669922,31,63,0,-3,0,3,34.01982498168945,33.261962890625,0.7578620910644531,64,8,33,-58,61.80550003051758,31,63,0,-3,0,3,38.765933990478516,37.96528625488281,0.8006477355957031,0,0,-4.7461090087890625,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145828_beam3,20260202_145828,train,3,2040.0,6.03,67,31,data/raw/IQ_Data/20260202_145828_beam3.mat,64,8,33,-59,61.208045959472656,31,63,0,-4,0,4,34.51825714111328,33.94016647338867,0.5780906677246094,64,36,33,-31,62.01312255859375,31,63,0,-4,0,4,39.977317810058594,39.50163650512695,0.4756813049316406,0,0,-5.4590606689453125,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145828_beam4,20260202_145828,train,4,2040.0,6.03,67,31,data/raw/IQ_Data/20260202_145828_beam4.mat,64,8,33,-59,61.90434265136719,31,63,0,-4,0,4,29.445037841796875,28.920028686523438,0.5250091552734375,64,36,33,-31,61.67604064941406,31,63,0,-4,0,4,34.929908752441406,34.59326171875,0.33664703369140625,0,0,-5.484870910644531,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145828_beam5,20260202_145828,train,5,2040.0,6.03,67,31,data/raw/IQ_Data/20260202_145828_beam5.mat,64,24,33,-43,55.63490295410156,31,66,0,-1,0,1,19.356067657470703,18.387264251708984,0.9688034057617188,64,36,33,-31,57.05915451049805,31,71,0,4,0,4,25.13056755065918,24.55331039428711,0.5772571563720703,-5,0,-5.774499893188477,"[1800.0, 2100.0)","[6.0, 8.0)"
20260202_145836_beam1,20260202_145836,train,1,2100.0,3.65,69,44,data/raw/IQ_Data/20260202_145836_beam1.mat,64,8,20,-61,60.3563346862793,43,73,-1,4,1,4,26.684720993041992,25.301658630371094,1.3830623626708984,64,8,20,-61,59.88288116455078,43,71,-1,2,1,2,28.357227325439453,28.051050186157227,0.30617713928222656,2,0,-1.672506332397461,"[2100.0, 2400.0)","[2.0, 4.0)"
20260202_145836_beam2,20260202_145836,train,2,2100.0,3.84,69,43,data/raw/IQ_Data/20260202_145836_beam2.mat,64,24,21,-45,60.83837890625,43,73,0,4,0,4,32.81150436401367,31.834394454956055,0.9771099090576172,64,8,21,-61,61.803531646728516,43,73,0,4,0,4,34.68433380126953,34.38615036010742,0.2981834411621094,0,0,-1.8728294372558594,"[2100.0, 2400.0)","[2.0, 4.0)"
20260202_145836_beam3,20260202_145836,train,3,2070.0,3.84,68,43,data/raw/IQ_Data/20260202_145836_beam3.mat,64,8,21,-60,61.20630645751953,43,73,0,5,0,5,32.80360412597656,32.192928314208984,0.6106758117675781,64,8,21,-60,61.07709503173828,43,73,0,5,0,5,34.70791244506836,34.20077133178711,0.50714111328125,0,0,-1.9043083190917969,"[1800.0, 2100.0)","[2.0, 4.0)"
20260202_145836_beam4,20260202_145836,train,4,2070.0,4.2,68,41,data/raw/IQ_Data/20260202_145836_beam4.mat,64,8,23,-60,61.90361785888672,41,71,0,3,0,3,30.270061492919922,29.783828735351562,0.4862327575683594,64,24,23,-44,61.35725402832031,41,73,0,5,0,5,32.31845474243164,31.882247924804688,0.4362068176269531,-2,0,-2.0483932495117188,"[1800.0, 2100.0)","[4.0, 6.0)"
20260202_145836_beam5,20260202_145836,train,5,2100.0,3.84,69,43,data/raw/IQ_Data/20260202_145836_beam5.mat,64,8,21,-61,54.81111526489258,44,73,1,4,1,4,15.979463577270508,15.73906135559082,0.2404022216796875,64,8,21,-61,55.59034729003906,44,73,1,4,1,4,17.86212730407715,17.25287628173828,0.6092510223388672,0,0,-1.8826637268066406,"[2100.0, 2400.0)","[2.0, 4.0)"
