fold,manifest_path,manifest_row,split,sample_id,mat_path,label_path,source_file,target,sample_key,scan_group,mat_basename,mat_stem,label_basename,source_basename,mat_sha256,label_sha256
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,53,train,20260204_100826_beam3_az064,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az064.mat,,20260204_100826,0,20260204_100826_beam3_az064,20260204_100826,20260204_100826_beam3_az064.mat,20260204_100826_beam3_az064,,20260204_100826,ad6b5b497b43d6eb06d09ccd6ebbe979466f2278c59b3b446ea01c20685d6e02,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,54,train,20260204_100826_beam3_az073,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az073.mat,,20260204_100826,0,20260204_100826_beam3_az073,20260204_100826,20260204_100826_beam3_az073.mat,20260204_100826_beam3_az073,,20260204_100826,90661d82c4f74bf7187b519688edfb8f299aef671a5db3eb900ddd172280e4f6,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,55,train,20260204_100826_beam3_az082,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az082.mat,,20260204_100826,0,20260204_100826_beam3_az082,20260204_100826,20260204_100826_beam3_az082.mat,20260204_100826_beam3_az082,,20260204_100826,5f22db2051dbe3b83b8b2189291842c891a38e49873475fa3e8c517040c9973a,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,56,train,20260204_100826_beam3_az091,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az091.mat,,20260204_100826,0,20260204_100826_beam3_az091,20260204_100826,20260204_100826_beam3_az091.mat,20260204_100826_beam3_az091,,20260204_100826,1c6b4af1dc62eecf2c37f2434543813f6c5013a7bdfba17e83eee7c28ff36730,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,57,train,20260204_100826_beam3_az100,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az100.mat,,20260204_100826,0,20260204_100826_beam3_az100,20260204_100826,20260204_100826_beam3_az100.mat,20260204_100826_beam3_az100,,20260204_100826,9f44e260ce2b4759c663eec729928aed0b8e050c56e745b865fa4518988850af,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,58,train,20260204_100826_beam3_az109,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az109.mat,,20260204_100826,0,20260204_100826_beam3_az109,20260204_100826,20260204_100826_beam3_az109.mat,20260204_100826_beam3_az109,,20260204_100826,3d96f7f6a4da7f33f4163a829bfb28cf860c0c56f95aee5b6cfc8453358e1935,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,59,train,20260204_100826_beam3_az118,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az118.mat,,20260204_100826,0,20260204_100826_beam3_az118,20260204_100826,20260204_100826_beam3_az118.mat,20260204_100826_beam3_az118,,20260204_100826,190f35cf5cef55b2cd459e8f20c5efdb68303f91d728d6bf44585f15eb18e562,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,60,train,20260204_100826_beam3_az127,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az127.mat,,20260204_100826,0,20260204_100826_beam3_az127,20260204_100826,20260204_100826_beam3_az127.mat,20260204_100826_beam3_az127,,20260204_100826,f6c9bf1db0d496366aeaf9b15bf4db6423d8f1f97be27af02b9655f55649e324,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,61,train,20260204_100826_beam3_az136,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az136.mat,,20260204_100826,0,20260204_100826_beam3_az136,20260204_100826,20260204_100826_beam3_az136.mat,20260204_100826_beam3_az136,,20260204_100826,18d4515a089966a9bef9045bd7311ea5ffcba4ab81f2bb27e0e96dde43234559,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,62,train,20260204_100826_beam3_az145,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100826_beam3_az145.mat,,20260204_100826,0,20260204_100826_beam3_az145,20260204_100826,20260204_100826_beam3_az145.mat,20260204_100826_beam3_az145,,20260204_100826,e596ffa2754205a5d2c27ef8ef71392f21787fea3ad567fe3789fd55397fccd0,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,63,train,20260204_100826_beam3_az154,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam3_az154.mat,,20260204_100826,0,20260204_100826_beam3_az154,20260204_100826,20260204_100826_beam3_az154.mat,20260204_100826_beam3_az154,,20260204_100826,0233eb05c5187765496931b36f8084441a963065fc2bf05538de6be8778a5f63,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,64,train,20260204_100826_beam3_az163,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az163.mat,,20260204_100826,0,20260204_100826_beam3_az163,20260204_100826,20260204_100826_beam3_az163.mat,20260204_100826_beam3_az163,,20260204_100826,49ef541fd05a7591cf63628254b934b060f9da4aaf6f95888ff5bd2b17342045,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,65,train,20260204_100826_beam3_az172,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az172.mat,,20260204_100826,0,20260204_100826_beam3_az172,20260204_100826,20260204_100826_beam3_az172.mat,20260204_100826_beam3_az172,,20260204_100826,ce4ca2d5f12ef3b8f1de3cbae685d662a2f12bdbcdf65691cd1190a16e325ad0,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,66,train,20260204_100826_beam3_az181,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az181.mat,,20260204_100826,0,20260204_100826_beam3_az181,20260204_100826,20260204_100826_beam3_az181.mat,20260204_100826_beam3_az181,,20260204_100826,672b4f56366f2390d11b37f9644ec275e7103b4db0716049cc6c104cb993bde4,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,67,train,20260204_100826_beam3_az190,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az190.mat,,20260204_100826,0,20260204_100826_beam3_az190,20260204_100826,20260204_100826_beam3_az190.mat,20260204_100826_beam3_az190,,20260204_100826,07bedc2074b139fbd463c29070b4b4cf00a5a8931b71cfde703cda1edafe65f2,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,68,train,20260204_100826_beam3_az199,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam3_az199.mat,,20260204_100826,0,20260204_100826_beam3_az199,20260204_100826,20260204_100826_beam3_az199.mat,20260204_100826_beam3_az199,,20260204_100826,f2ee22b775c4edea72a1d35d4fdcf15bda1b485528f41f72e325e4d2df27d2cc,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,69,train,20260204_100826_beam4_az001,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az001.mat,,20260204_100826,0,20260204_100826_beam4_az001,20260204_100826,20260204_100826_beam4_az001.mat,20260204_100826_beam4_az001,,20260204_100826,5a0eb59a3391a51047a064dd9798d7697d94eecc0fafff9d911405ec47da9dbe,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,70,train,20260204_100826_beam4_az010,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam4_az010.mat,,20260204_100826,0,20260204_100826_beam4_az010,20260204_100826,20260204_100826_beam4_az010.mat,20260204_100826_beam4_az010,,20260204_100826,438e172284170b773ed2786e37341fbb667ffe294f4a48b1a77bd071596d85eb,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,71,train,20260204_100826_beam4_az019,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam4_az019.mat,,20260204_100826,0,20260204_100826_beam4_az019,20260204_100826,20260204_100826_beam4_az019.mat,20260204_100826_beam4_az019,,20260204_100826,33c038faf4ed9ef777bf6bb7aadf63af5cb22dbfbe8a76ab667afb261bee95a4,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,72,train,20260204_100826_beam4_az028,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az028.mat,,20260204_100826,0,20260204_100826_beam4_az028,20260204_100826,20260204_100826_beam4_az028.mat,20260204_100826_beam4_az028,,20260204_100826,46fcf3d8ac4faf3fd2c2304799452890bacd2e814bbd07c44c634bc64567b657,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,73,train,20260204_100826_beam4_az037,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam4_az037.mat,,20260204_100826,0,20260204_100826_beam4_az037,20260204_100826,20260204_100826_beam4_az037.mat,20260204_100826_beam4_az037,,20260204_100826,05a8ed67dcb0c17ab64ddaf18c9d013314a234f6542474db2b61f517204864b5,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,74,train,20260204_100826_beam4_az046,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az046.mat,,20260204_100826,0,20260204_100826_beam4_az046,20260204_100826,20260204_100826_beam4_az046.mat,20260204_100826_beam4_az046,,20260204_100826,3af560206afd6348b974c8cdcc4751c782ea4f19995789866f2c3f4f62ad38ee,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,75,train,20260204_100826_beam4_az055,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az055.mat,,20260204_100826,0,20260204_100826_beam4_az055,20260204_100826,20260204_100826_beam4_az055.mat,20260204_100826_beam4_az055,,20260204_100826,0664ab2213bc88160150368a9a54ef063384b25c4373b62775dd2063a5464959,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,76,train,20260204_100826_beam4_az064,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az064.mat,,20260204_100826,0,20260204_100826_beam4_az064,20260204_100826,20260204_100826_beam4_az064.mat,20260204_100826_beam4_az064,,20260204_100826,3a5ef0ac899b03a9b3e2d1496e1a6014c47bcd5cac337b9c4d7027eaadbaf409,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,77,train,20260204_100826_beam4_az073,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az073.mat,,20260204_100826,0,20260204_100826_beam4_az073,20260204_100826,20260204_100826_beam4_az073.mat,20260204_100826_beam4_az073,,20260204_100826,4c78feb61c7ac3429ac484237fa4174c5729e0cd56f82a088c3f6b9e1a692228,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,78,train,20260204_100826_beam4_az082,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az082.mat,,20260204_100826,0,20260204_100826_beam4_az082,20260204_100826,20260204_100826_beam4_az082.mat,20260204_100826_beam4_az082,,20260204_100826,0c908e535dbef5cc341cad0632f5fdefae43e7f2b24d4322da9af4f461480893,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,79,train,20260204_100826_beam4_az091,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam4_az091.mat,,20260204_100826,0,20260204_100826_beam4_az091,20260204_100826,20260204_100826_beam4_az091.mat,20260204_100826_beam4_az091,,20260204_100826,f88e0634ba5cfe46438c3435375eeedd001608bdd9165bb020e0f601936c1c73,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,80,train,20260204_100826_beam4_az100,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az100.mat,,20260204_100826,0,20260204_100826_beam4_az100,20260204_100826,20260204_100826_beam4_az100.mat,20260204_100826_beam4_az100,,20260204_100826,03f51acc02ee02db92c4a2174d17740af1155a8bdfc6586acdef8f2363d23993,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,81,train,20260204_100826_beam4_az109,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az109.mat,,20260204_100826,0,20260204_100826_beam4_az109,20260204_100826,20260204_100826_beam4_az109.mat,20260204_100826_beam4_az109,,20260204_100826,a9a2324ad922b4b09668f8c52a2e21fe251b7e1022eb7d510e5d38c6db50ddd1,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,82,train,20260204_100826_beam4_az118,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam4_az118.mat,,20260204_100826,0,20260204_100826_beam4_az118,20260204_100826,20260204_100826_beam4_az118.mat,20260204_100826_beam4_az118,,20260204_100826,4eda62cece8ccc39ca63ce4b91ffa7ce9d6c2ff210f9831c6deed127b66857a6,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,83,train,20260204_100826_beam4_az127,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az127.mat,,20260204_100826,0,20260204_100826_beam4_az127,20260204_100826,20260204_100826_beam4_az127.mat,20260204_100826_beam4_az127,,20260204_100826,559d6132e9126c79a480dab8aeb66e25b0b40da951eceb05510c2a9657902244,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,84,train,20260204_100826_beam4_az136,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az136.mat,,20260204_100826,0,20260204_100826_beam4_az136,20260204_100826,20260204_100826_beam4_az136.mat,20260204_100826_beam4_az136,,20260204_100826,653c95599caea913e00a82bcc3d2d08ab93e2c2fdb70f7744e23405fcb6c1630,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,85,train,20260204_100826_beam4_az145,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az145.mat,,20260204_100826,0,20260204_100826_beam4_az145,20260204_100826,20260204_100826_beam4_az145.mat,20260204_100826_beam4_az145,,20260204_100826,4714fa3d4d8d30700d6d3bcb5492eed8f4b6cee02b7d67fa0f948a4205ec45a6,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,86,train,20260204_100826_beam4_az154,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az154.mat,,20260204_100826,0,20260204_100826_beam4_az154,20260204_100826,20260204_100826_beam4_az154.mat,20260204_100826_beam4_az154,,20260204_100826,0e3d1f3f9e49662934fa1c058912d019471cb1118dc6a6b2617ae0c31d124ee2,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,87,train,20260204_100826_beam4_az163,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az163.mat,,20260204_100826,0,20260204_100826_beam4_az163,20260204_100826,20260204_100826_beam4_az163.mat,20260204_100826_beam4_az163,,20260204_100826,7e7784e72b0d9a46e4f62291951a42877951ed611316d6ddd711b4549edf1793,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,88,train,20260204_100826_beam4_az172,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100826_beam4_az172.mat,,20260204_100826,0,20260204_100826_beam4_az172,20260204_100826,20260204_100826_beam4_az172.mat,20260204_100826_beam4_az172,,20260204_100826,af2b0f50614e60f499869e0cb19b1cfc908660a76bc499a52ac4475c3c3510fc,
1,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_01_manifest.csv,89,train,20260204_100826_beam4_az181,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100826_beam4_az181.mat,,20260204_100826,0,20260204_100826_beam4_az181,20260204_100826,20260204_100826_beam4_az181.mat,20260204_100826_beam4_az181,,20260204_100826,aaa20c9e00c02fca3a851307853a5f2fbbb093e35faa50be148612c484dfb26c,
